-0.38591,0
-0.39111,-0.0485664636555835
-0.39601,-0.0703498707399295
-0.40057,-0.0809716966614158
-0.4048,-0.0864741324778075
-0.40869,-0.0883277054177724
-0.41221,-0.0865112381280846
-0.41536,-0.0813190433396754
-0.41812,-0.0736277758217245
-0.42049,-0.0645232613522832
-0.42245,-0.0547686612824311
-0.42398,-0.0447656376175172
-0.42508,-0.034728950796524
-0.42574,-0.024733973526229
-0.42593,-0.0147456530292323
-0.42565,-0.00475116760492425
-0.4249,0.00525177802956123
-0.42365,0.0153111050929554
-0.4219,0.025444309862563
-0.41964,0.0356679447490563
-0.41687,0.0459842746710645
-0.41356,0.0564253208259961
-0.40973,0.0669801435497532
-0.40536,0.0776587795529273
-0.40044,0.0884727647702153
-0.39498,0.0994152815870659
-0.38897,0.110487470482881
-0.3824,0.121695435871643
-0.37528,0.13303131177359
-0.36761,0.144486314404585
-0.35938,0.156058851785715
-0.3506,0.167736176442326
-0.34126,0.179512756090366
-0.33138,0.191364986584672
-0.32096,0.20327079678904
-0.31001,0.215201690521026
-0.29853,0.227131917967962
-0.28654,0.239023343860634
-0.27405,0.250836324965008
-0.26107,0.262531049762088
-0.24761,0.274068785522199
-0.2337,0.28539809441738
-0.21935,0.296473886068216
-0.20459,0.307242854939596
-0.18943,0.317661752849327
-0.1739,0.327682052141004
-0.15803,0.337252594096532
-0.14183,0.34633664278178
-0.12535,0.354880556194128
-0.10861,0.362841079982162
-0.091647,0.370172062010833
-0.074484,0.376836887723252
-0.057157,0.382798191490098
-0.039704,0.388017795483938
-0.022157,0.392462629269066
-0.0045537,0.396100708096707
0.013069,0.398902710967441
0.030674,0.400842457741708
0.048224,0.401897226304486
0.065677,0.402044596492765
0.082998,0.401268558692828
0.10014,0.399550205884955
0.11708,0.396886935014357
0.13376,0.393263838666667
0.15016,0.388684954533297
0.16623,0.38314763487228
0.18193,0.376651632510656
0.19724,0.369213732526343
0.21211,0.360842100772754
0.22651,0.351552794273677
0.24042,0.34137543972632
0.2538,0.33033524885581
0.26663,0.318468200015424
0.27887,0.305803372974767
0.29052,0.292393246347701
0.30154,0.278278305754248
0.31191,0.263503179681616
0.32163,0.248129496859098
0.33068,0.232216197662603
0.33904,0.215818492863092
0.34671,0.199001867729953
0.35369,0.181838275947873
0.35997,0.164395475712802
0.36555,0.146743292491397
0.37044,0.128958571450331
0.37464,0.111114160043374
0.37816,0.0932848853985326
0.38101,0.0755448852536953
0.38321,0.0579728377175154
0.38475,0.0406264382865153
0.38567,0.0235815037753798
0.38598,0.00690382777064362
0.38569,-0.00935107536416765
0.38483,-0.0251231488647864
0.38341,-0.0403655656981763
0.38146,-0.0550291378240847
0.379,-0.0690720089456223
0.37605,-0.0824598836612607
0.37264,-0.0951586234706215
0.36878,-0.107150460579443
0.36451,-0.118409655421149
0.35985,-0.128920049164326
0.35483,-0.13866675449766
0.34948,-0.147636805798479
0.34382,-0.155827009111592
0.33787,-0.163242604431107
0.33167,-0.169881156189047
0.32525,-0.175741921931763
0.31862,-0.180840725794506
0.31182,-0.185184517951014
0.30487,-0.188788051183428
0.29779,-0.191672295853404
0.29061,-0.193855580370867
0.28335,-0.195361278391155
0.27604,-0.196209048211527
0.26868,-0.19643742465753
0.2613,-0.196077138608876
0.25392,-0.195159367507158
0.24655,-0.193722334271407
0.23921,-0.191801622912979
0.23191,-0.189437203281466
0.22466,-0.186671552725477
0.21747,-0.183548049853702
0.21035,-0.180109626233064
0.20332,-0.176390261810902
0.19637,-0.172437915883018
0.18951,-0.168295646929048
0.18275,-0.164001293134631
0.17608,-0.159602113965848
0.16952,-0.155129346305608
0.16306,-0.150622465817112
0.15669,-0.14612632359806
0.15042,-0.141673899835563
0.14425,-0.137294877689356
0.13816,-0.133030019154032
0.13216,-0.128905481309553
0.12624,-0.124949463709786
0.1204,-0.121183372481718
0.11462,-0.117637062900367
0.1089,-0.114331323899683
0.10324,-0.111278785912647
0.097633,-0.108490033905676
0.092064,-0.105979332895937
0.086534,-0.103751408973831
0.081036,-0.101808799941217
0.075566,-0.100149707814703
0.070119,-0.0987693523355208
0.064693,-0.0976581953276049
0.059283,-0.0968050873583126
0.053888,-0.0961946875926058
0.048506,-0.0958092115584144
0.043137,-0.0956277055396455
0.03778,-0.0956277858640539
0.032436,-0.0957848832576535
0.027106,-0.0960731946046683
0.021793,-0.0964650274630957
0.016498,-0.0969333040856062
0.011225,-0.0974498908324655
0.0059752,-0.0979885935601699
0.00075293,-0.0985231594166524
-0.0044387,-0.09902890730219
-0.0095977,-0.0994839475305146
-0.014718,-0.0998662653971325
-0.0198,-0.100159192616979
-0.024841,-0.100348615625339
-0.029837,-0.100422002882523
-0.034789,-0.100372246801631
-0.039698,-0.100196928587031
-0.044563,-0.0998961292385001
-0.049388,-0.0994757768118285
-0.054174,-0.0989442722858428
-0.058924,-0.0983133969932898
-0.063643,-0.0975989457321743
-0.068337,-0.0968203818878823
-0.07301,-0.0959982312543296
-0.077668,-0.0951548944690067
-0.082318,-0.0943144943859765
-0.086965,-0.0935004702013578
-0.091616,-0.0927365937800779
-0.096276,-0.0920448010696125
-0.10095,-0.0914449510710756
-0.10565,-0.0909598449754805
-0.11037,-0.0906006893132468
-0.11512,-0.0903808086554505
-0.11991,-0.0903147977569694
-0.12474,-0.0904104058679152
-0.12961,-0.0906695595037039
-0.13452,-0.091089328266973
-0.13947,-0.0916628268490507
-0.14446,-0.0923800479199798
-0.1495,-0.0932360202585295
-0.15457,-0.0942076803912009
-0.15968,-0.0952800828531934
-0.16482,-0.0964303467660942
-0.16998,-0.0976297327142047
-0.17516,-0.0988528776188265
-0.18035,-0.100070380554621
-0.18554,-0.101250349433386
-0.19073,-0.10236712858671
-0.19589,-0.103378608570464
-0.20102,-0.104252756544969
-0.20611,-0.104959176239639
-0.21113,-0.105454893112736
-0.21609,-0.105717615804607
-0.22095,-0.105705466096917
-0.22571,-0.105391611219864
-0.23036,-0.104754822695488
-0.23486,-0.103756949908185
-0.23922,-0.102384374913735
-0.24341,-0.100614238131879
-0.24741,-0.098424447320023
-0.25122,-0.0958091196705267
-0.25482,-0.092761035178599
-0.25819,-0.0892723213884354
-0.26132,-0.0853424071529623
-0.26419,-0.0809694452709494
-0.26679,-0.0761582161165012
-0.26912,-0.0709263185905171
-0.27114,-0.0652718368641056
-0.27287,-0.059221725121263
-0.27427,-0.0527812880645156
-0.27534,-0.0459679661995154
-0.27607,-0.0388012465379833
-0.27646,-0.0313092615469739
-0.27648,-0.0235042788391648
-0.27615,-0.0154225012018585
-0.27544,-0.00708154568661289
-0.27436,0.00148680067788415
-0.27291,0.0102475499936425
-0.27108,0.0191714504917848
-0.26886,0.0282346744666146
-0.26627,0.0373962620767479
-0.2633,0.0466247728269952
-0.25996,0.0558825561103103
-0.25624,0.0651428444852555
-0.25216,0.0743662877837708
-0.24772,0.0835193609303156
-0.24292,0.0925742721341765
-0.23778,0.101493968882656
-0.23231,0.11024248925692
-0.22651,0.118793287428419
-0.2204,0.1271135304711
-0.21397,0.135188599072474
-0.20726,0.142982202978043
-0.20027,0.150471360253636
-0.19301,0.15763726664571
-0.18549,0.164465239513147
-0.17773,0.170937170632683
-0.16975,0.177032921278162
-0.16155,0.182746286564778
-0.15314,0.188075318734362
-0.14454,0.193014417010694
-0.13577,0.197555426071856
-0.12683,0.201703365298988
-0.11774,0.205459175226158
-0.1085,0.20883549292614
-0.099137,0.211834286355409
-0.089654,0.214466805549367
-0.080064,0.216744257523738
-0.070379,0.218678414248179
-0.060607,0.22028428800571
-0.050761,0.221575530254004
-0.04085,0.222567396789879
-0.030883,0.223276119643062
-0.020873,0.223715400339623
-0.010825,0.2239025070175
-0.0007517,0.223851469194028
0.0093379,0.223576093217514
0.019435,0.223089794451347
0.029529,0.222403980895227
0.03961,0.22152863961998
0.049666,0.220470764554817
0.05969,0.219238409863586
0.069667,0.217834308748208
0.07959,0.216262697079014
0.089444,0.21452293731067
0.099219,0.212614119653261
0.1089,0.210531380923968
0.11848,0.208272658109853
0.12793,0.205821873420274
0.13726,0.203180865142277
0.14643,0.200328843586397
0.15545,0.197264268376968
0.16429,0.193971545218923
0.17293,0.190431538424354
0.18137,0.186637534494716
0.1896,0.182585620086435
0.19759,0.178259471832505
0.20533,0.173648000646451
0.21281,0.168744650429297
0.22001,0.163539332610798
0.22693,0.158034212674058
0.23355,0.152226539879795
0.23987,0.146124524627392
0.24586,0.139722867660538
0.25152,0.133027756911235
0.25684,0.126047129208114
0.26181,0.11879017495723
0.26643,0.111274296980438
0.27068,0.103508311353886
0.27457,0.0955160994815263
0.27809,0.0873182925452852
0.28123,0.0789323752360172
0.284,0.070387624295859
0.28639,0.0617072484882891
0.28841,0.0529237220152746
0.29005,0.0440613006781071
0.29133,0.0351591080230661
0.29224,0.0262449651271559
0.2928,0.0173589507334095
0.293,0.00852767531560623
0.29285,-0.000219144759909566
0.29236,-0.00885022170772623
0.29154,-0.0173339822925302
0.2904,-0.0256396232277923
0.28895,-0.0337379547596566
0.28718,-0.0416168478822855
0.28512,-0.0492488818763909
0.28277,-0.0566174388083159
0.28014,-0.063707870607269
0.27723,-0.0705151307957251
0.27406,-0.0770274887448348
0.27064,-0.0832357565074834
0.26696,-0.0891480489311487
0.26304,-0.0947642530754114
0.25889,-0.100085235498436
0.25452,-0.105112820169924
0.24993,-0.109857131022643
0.24513,-0.114327493852777
0.24013,-0.118532505931785
0.23494,-0.122480090723927
0.22958,-0.126170143267494
0.22404,-0.129618378710858
0.21835,-0.132823362396672
0.2125,-0.135799537578172
0.20651,-0.138551649145384
0.2004,-0.14107655801194
0.19417,-0.143379681193929
0.18784,-0.145458432430357
0.18141,-0.147318665158627
0.17491,-0.148950720180857
0.16833,-0.150362290785008
0.1617,-0.151545292677302
0.15503,-0.152493945018866
0.14833,-0.153204485277622
0.14162,-0.153667496503688
0.1349,-0.15388406084413
0.12818,-0.153856326784898
0.12149,-0.153572485694335
0.11482,-0.153039394638111
0.10819,-0.152256618971057
0.10161,-0.151225288504312
0.095091,-0.149947051939786
0.088631,-0.148433576730921
0.082242,-0.146693979330176
0.075926,-0.144742507567862
0.069687,-0.142595716498512
0.063531,-0.140270125238099
0.05746,-0.137784755321801
0.051473,-0.135162361236725
0.045574,-0.132424398065416
0.039761,-0.129595121104346
0.034032,-0.126700366091355
0.028386,-0.123765772751348
0.022818,-0.120819041473325
0.01733,-0.117883547792739
0.011913,-0.114986605177457
0.0065646,-0.112152992477714
0.0012817,-0.109405189795746
-0.0039439,-0.106766868752896
-0.0091147,-0.10425767706439
-0.014239,-0.101897635583374
-0.019322,-0.0997040822466483
-0.024369,-0.097691639522407
-0.029388,-0.0958741763122117
-0.034386,-0.0942636704321796
-0.039368,-0.0928686007042191
-0.044342,-0.091696439506538
-0.049313,-0.0907512523078329
-0.054289,-0.0900362930159243
-0.059277,-0.0895531643124009
