platform_heave_normalised
-0.136768795367341
-0.128287141480274
-0.118759634316391
-0.11164244505682
-0.103852946862608
-0.096490153970087
-0.0954800957393438
-0.0880542185082006
-0.0786287803865831
-0.0695595206937011
-0.0635073226563678
-0.0567845877163806
-0.0550586285641985
-0.0503141901308807
-0.0394317873122156
-0.0326229316178169
-0.0273560981556867
-0.0199596366554736
-0.0133637792055237
-0.00698481847038568
-0.00189837786420166
0.00634936780100914
0.0133690953014749
0.0172420484051801
0.026915925410921
0.0339119076828043
0.0407459262313716
0.0475827800311135
0.054406166387778
0.0618292083677481
0.0686862633321044
0.0759955408587163
0.0837396750341424
0.0915146425660864
0.0970880375614074
0.106483351139302
0.111127492562339
0.121942203759224
0.129828809306145
0.136680193768153
0.145369884210114
0.151990904514234
0.159585479190231
0.164644276097468
0.172388410272895
0.181204269392099
0.190761901099705
0.195811483440627
0.203336948869257
0.210819176717485
0.214918241102317
0.223897835976821
0.228159572897763
0.232946185692295
0.241679113714659
0.247069635009256
0.251879284219577
0.255516557069442
0.258671482813328
0.262390269134446
0.265662503395656
0.267913692827825
0.269908292028744
0.271767507986105
0.272988438022916
0.273915565156819
0.274334119111383
0.27422637956677
0.27432348691948
0.2741686113241
0.274220709064422
0.274204760776568
0.274054846870742
0.274206887214949
0.274321714887496
0.274312854727577
0.274195546210252
0.271466262548866
0.264072990706224
0.255441777319727
0.248064808171335
0.238506113244539
0.231176280146915
0.222806973087619
0.213998556502746
0.204266556847938
0.193976721524642
0.185312193936851
0.172249482965368
0.16124197468865
0.154352668742189
0.137823508804075
0.128031968874613
0.113030654912897
0.103299718477279
0.0945657272357239
0.0794364725647805
0.0697909480707801
0.048030395310211
0.0350764871025311
0.0283151218652977
0.0130472942932245
-0.00540912763042667
-0.0196559103734572
-0.0384958000183938
-0.0521783677777959
-0.0660289241692578
-0.0806145194275839
-0.0923304860914097
-0.102681279314947
-0.118693714726596
-0.137896516521806
-0.148867520939659
-0.170383178880072
-0.180671950984178
-0.195851176957063
-0.20263947708045
-0.217875762483212
-0.236166676619579
-0.253080367498169
-0.26677392185587
-0.275947377029398
-0.289866333855433
-0.30189524136759
-0.308887679575506
-0.326350345962664
-0.33626592813099
-0.345549603693907
-0.353647081046895
-0.366480845486076
-0.37405840865503
-0.385367162368987
-0.395123616065171
-0.403246965085122
-0.410850045514642
-0.418278049184165
-0.423462305955853
-0.431081689079622
-0.437406780042454
-0.442220327723139
-0.447550245523892
-0.450874223119028
-0.454102865393438
-0.456798480447133
-0.459678032420743
-0.461917526441818
-0.462663197500584
-0.462655754966252
-0.462573887088603
-0.462611454166658
-0.46249237361735
-0.462512929188361
-0.462686942729166
-0.46264831243192
-0.462768810606816
-0.462467565169577
-0.462282919436869
-0.457376871686632
-0.449181578168141
-0.444016813748275
-0.432004917743161
-0.420415474162976
-0.411094231522003
-0.397936894042587
-0.389982596873887
-0.381328347071602
-0.364160546806541
-0.350557011673615
-0.33921848782233
-0.320491653817958
-0.311676857917944
-0.290343010459064
-0.274250833608146
-0.258140227624596
-0.244491682879282
-0.221370563961583
-0.202260616642322
-0.185749531430442
-0.176715003564442
-0.166307505317425
-0.13342249016921
-0.108242624492778
-0.0903422662056311
-0.0665892406825226
-0.0492151758945528
-0.0319566475919235
-0.0176404011951291
0.00682250034067322
0.0234112005534415
0.0472950020369509
0.0583989088535859
0.0741363249013551
0.103772142204149
0.126885818587517
0.143241319391222
0.16110340178752
0.180978158110972
0.19402385757541
0.214158748194078
0.230540829477539
0.246354797307008
0.261664444833897
0.275828650886485
0.286554406077786
0.301519216180636
0.310765324665498
0.323978658355601
0.329745559243548
0.342807561402237
0.349210621772355
0.356851978092723
0.36149292985819
0.366683211538621
0.37170585899339
0.375648275750859
0.378580634277584
0.379059791725993
0.379430500816995
0.379299724856594
0.379388680862178
0.379440778602501
0.379230970015624
0.379161151955464
0.379226717138863
0.379543910863956
0.379635702120715
0.378386773978561
0.36145571718653
0.341824438057647
0.326011533447369
0.316636066627694
0.303343700311116
0.291239658642847
0.277596075587088
0.268227696895347
0.249584857207005
0.232202641071909
0.21102366920841
0.198547146417155
0.178582725275325
0.164725080755928
0.142896836373579
0.125755970994671
0.11305758979905
0.095315651171251
0.0706751920306758
0.0547676609124652
0.0326424239696386
0.0176035429298671
-0.00201249672395576
-0.019877768777824
-0.0414090205996945
-0.0591566297298411
-0.0774542775877471
-0.088245597962447
-0.105786588163287
-0.129941510540312
-0.142901798063134
-0.161964963738024
-0.177020501878443
-0.192481126530349
-0.201131832268667
-0.220379289269867
-0.23417420385704
-0.244727717539519
-0.257668158304122
-0.264449370299574
-0.276085949930527
-0.285535133280728
-0.2944527070358
-0.30142175442153
-0.307014996175069
-0.310736263340964
-0.315986439702448
-0.320227621052378
-0.324094903653735
-0.326793708365001
-0.328959840261949
-0.329356775426311
-0.329350396111169
-0.329380166248497
-0.329306095311575
-0.329258250448014
-0.329336219855299
-0.329405683509063
-0.329441832961531
-0.329504562893757
-0.328420079319695
-0.322703504140087
-0.314649618773899
-0.307177314304781
-0.299984282076304
-0.291049342407791
-0.283311587547506
-0.274359281965552
-0.258437220185074
-0.245236999531652
-0.237782060975975
-0.223169176425099
-0.216430493197257
-0.204243520432149
-0.193836730997925
-0.186953804366606
-0.173622807752781
-0.157773399283638
-0.143406472772108
-0.132936244592866
-0.11991429035701
-0.115836135949585
-0.101899104397315
-0.0865316886277542
-0.072766544177909
-0.0609573686317378
-0.0507384145877928
-0.0433901523575381
-0.0308966180592386
-0.0249401097490285
-0.0103488439883551
-0.000859258308924749
0.00748665792818626
0.0153675929727595
0.0221151363605192
0.0295566074731195
0.0340635936206137
0.0431792805514704
0.0442644729383248
0.0452642533835625
0.049556114848228
0.0583134969119687
0.0638408190757116
0.0658878704233508
0.0658350638702352
0.0659151597159005
0.0658308109934738
0.0658552650348496
0.0658279757422999
0.0657322860151766
0.0659612325474788
0.0660579854937917
0.0657992688241629
0.0658999202408401
0.0659644222050493
0.0660140391005943
0.0659697383010005
0.0615286717433023
0.0529173051150236
0.0433476235899277
0.0347624830350086
0.0287000072121701
0.0209952121467831
0.0115421303262184
0.00239596444524159
-0.00626643670416949
-0.00951173607922673
-0.0222944659972754
-0.0321515711101369
-0.046438401776001
-0.0559325947385889
-0.0637805699882639
-0.0740207884160142
-0.0825283139700442
-0.0938739259492642
-0.103170360142464
-0.112266554721499
-0.119556694302687
-0.130952631990245
-0.139907418416976
-0.146514971278019
-0.156121865474774
-0.162844246008365
-0.170158839630928
-0.175823671476611
-0.183775487800534
-0.188496889818064
-0.193959355611201
-0.198633975984359
-0.201945194949213
-0.205069287336581
-0.206374211689421
-0.207841099765578
-0.210223773970941
-0.212366160639307
-0.21374940880583
-0.213930510474569
-0.213852186660887
-0.213891525770927
-0.213841908875381
-0.214028326640073
-0.213759332184938
-0.214110903330516
-0.214019112073757
-0.212635863907235
-0.207670275882343
-0.1991641679539
-0.191042590965932
-0.181303148776793
-0.170542307352214
-0.16316994548698
-0.155641644807175
-0.141893866270771
-0.13180214412326
-0.123402003707445
-0.10769364898421
-0.098125739491097
-0.0902214136243387
-0.0771959153245145
-0.0612327424020139
-0.0468098196797971
-0.0340455188943796
-0.0216586609215023
-0.0093200022185842
-0.00176015936946861
0.0184137159528421
0.0310284572388302
0.042702958354236
0.0488806162560191
0.0665282827822817
0.0784136557037549
0.0894512885241967
0.100542791116945
0.112761660457762
0.122003870472259
0.134812826463667
0.142348924084201
0.15273444913462
0.15723753681175
0.166743779591826
0.175711324648841
0.187104427085225
0.194098637325125
0.199285729347986
0.20269618210393
0.208519079202565
0.212387425023112
0.21537400772854
0.217612084124029
0.219592861475475
0.220521406234966
0.220785793406942
0.220825486923378
0.220874040599734
0.220671674547188
0.221059395145235
0.220897077015523
0.22062134883885
0.220704988748483
0.22082973980014
0.220886090417223
0.21932280380115
0.212913364115892
0.203114027245701
0.192875226443537
0.183628763552279
0.174496419520775
0.168702583746674
0.157580247797408
0.144665324293371
0.13580551878097
0.124199418100137
0.114433395431241
0.105511923205804
0.0900123138502551
0.0775963945528448
0.0686086483312154
0.053686721402372
0.0443520113183229
0.0289427755939451
0.0188634576703204
0.00652444456100487
-0.00593364909761929
-0.0186727870288677
-0.0338357103075023
-0.0443998561818845
-0.0530002362118634
-0.0635427632960431
-0.0759540753102961
-0.0903964903843343
-0.0992889012852373
-0.112683691050477
-0.123056103064216
-0.132963533885416
-0.140789181532096
-0.153023290347972
-0.161950787482153
-0.170387077350436
-0.178026307232424
-0.185302270557742
-0.191942428807286
-0.198635393609946
-0.204682984364121
-0.209991283374672
-0.216013002461884
-0.220366885045981
-0.223382529075943
-0.227051698501517
-0.230894172655101
-0.232647775506229
-0.23308086012306
-0.233143944461683
-0.233334615103135
-0.234511598746748
-0.236093668901848
-0.237143420649028
-0.237824589743585
-0.237745202710712
-0.237771428784072
-0.237943315886497
-0.238071611002121
-0.238063459654996
-0.237830260245933
-0.237667942116221
-0.238062042029409
-0.237819628054031
-0.237095575785467
-0.236136906482252
-0.235268256403813
-0.230191739176738
-0.225256275695571
-0.217953023077704
-0.212459015115255
-0.208016176525573
-0.203987284607297
-0.199530624168142
-0.194830840940814
-0.191526355697499
-0.186336428423464
-0.182953619366467
-0.178546930229253
-0.174812195620281
-0.17156725065162
-0.167202027062827
-0.163313480077664
-0.158987241192514
-0.155296807383136
-0.151298748821377
-0.147187280212658
-0.143221827039401
-0.139710722866779
-0.137833786589581
-0.135069416694916
-0.132313198147376
-0.12948893357166
-0.126647303082503
-0.125230386308289
-0.123378258478863
-0.120473898057481
-0.114742083402812
-0.111567665307104
-0.108462002052368
-0.107149280758798
-0.106184586546839
-0.105358110829614
-0.103334804710557
-0.0996433076819891
-0.096088611522567
-0.0942361292867444
-0.0900654748097677
-0.087391124139878
-0.0849471376278764
-0.0838194164734115
-0.0813031310564727
-0.0799794231646046
-0.0773855227467773
-0.0729391400931275
-0.0682191557011848
-0.0647374672594943
-0.0611402423324615
-0.0586842060029712
