timestamp,platform_z (mocap_frame),reference_heave,platform_heave
1748260790.6040046,1.6099285888671875,-1.7784698009490967,-4.007141113281243
1748260790.6340046,1.615068115234375,-1.1761932373046875,-3.493188476562481
1748260790.7040045,1.626385009765625,-0.5872915983200073,-2.3614990234374966
1748260790.7540047,1.63267041015625,-0.013072320260107517,-1.7329589843749993
1748260790.7940047,1.6369622802734376,0.5452806353569031,-1.3037719726562313
1748260790.8440046,1.6423228759765625,1.086570382118225,-0.7677124023437454
1748260790.9040046,1.6491351318359375,1.60969078540802,-0.08648681640623934
1748260790.9540045,1.65452197265625,2.1136467456817627,0.4521972656249984
1748260791.0040047,1.65963427734375,2.5974559783935547,0.9634277343750108
1748260791.0540047,1.665357666015625,3.060246706008911,1.535766601562516
1748260791.1040046,1.6702086181640625,3.5012056827545166,2.020861816406261
1748260791.1440046,1.6738914794921875,3.9195916652679443,2.3891479492187617
1748260791.2040045,1.679329833984375,4.314779758453369,2.9329833984375053
1748260791.2540047,1.68376416015625,4.686158180236816,3.3764160156250167
1748260791.3040047,1.688384521484375,5.033278942108154,3.838452148437499
1748260791.3440046,1.69199658203125,5.355738162994385,4.199658203125001
1748260791.4040046,1.6962576904296875,5.653191089630127,4.625769042968764
1748260791.4440045,1.699041748046875,5.9253973960876465,4.9041748046875
1748260791.5040047,1.7026912841796875,6.172187328338623,5.26912841796876
1748260791.5540047,1.70547607421875,6.393464088439941,5.5476074218750115
1748260791.6040046,1.708160400390625,6.589200496673584,5.816040039062509
1748260791.6540046,1.7103916015625,6.7594499588012695,6.039160156250012
1748260791.6840045,1.71154931640625,6.904347896575928,6.1549316406250165
1748260791.7540047,1.71442431640625,7.024057865142822,6.442431640625013
1748260791.7940047,1.7154564208984375,7.118878364562988,6.545642089843762
1748260791.8440046,1.7161651611328126,7.189128875732422,6.616516113281268
1748260791.9040046,1.7179462890625,7.23520565032959,6.79462890625
1748260791.9540045,1.71926416015625,7.25761604309082,6.926416015625003
1748260792.0040047,1.7199163818359375,7.2568745613098145,6.991638183593762
1748260792.0540047,1.720219482421875,7.233572483062744,7.021948242187515
1748260792.1040046,1.720236328125,7.1884002685546875,7.0236328125000025
1748260792.1540046,1.720140869140625,7.122098445892334,7.014086914062512
1748260792.1940045,1.72024853515625,7.035409450531006,7.024853515625007
1748260792.2540047,1.7202506103515625,6.929184913635254,7.025061035156255
1748260792.2940047,1.720173095703125,6.804296970367432,7.017309570312502
1748260792.3540046,1.7201956787109376,6.66169548034668,7.019567871093768
1748260792.4040046,1.7202357177734375,6.502316474914551,7.023571777343762
1748260792.4540045,1.7202303466796875,6.327175140380859,7.023034667968764
1748260792.4940045,1.7202208251953126,6.137273788452148,7.02208251953127
1748260792.5440047,1.72033740234375,5.933665752410889,7.033740234375019
1748260792.6040046,1.7202998046875,5.717411041259766,7.029980468750008
1748260792.6540046,1.7197750244140626,5.489577293395996,6.977502441406269
1748260792.7040045,1.718258544921875,5.251244068145752,6.825854492187511
1748260792.7540047,1.71478271484375,5.003530502319336,6.478271484375009
1748260792.8040047,1.7117801513671875,4.747464179992676,6.178015136718762
1748260792.8340046,1.7108760986328124,4.484189510345459,6.087609863281251
1748260792.9040046,1.7067667236328126,4.214761257171631,5.6766723632812655
1748260792.9440045,1.7042144775390624,3.940213203430176,5.42144775390625
1748260793.0040047,1.7005921630859375,3.661592960357666,5.059216308593761
1748260793.0540047,1.697879150390625,3.3799281120300293,4.787915039062507
1748260793.1040046,1.6952059326171875,3.0961556434631348,4.520593261718764
