Z
7.3866
7.6089
7.8072
7.9814
8.1315
8.2574
8.3591
8.4369
8.4908
8.5211
8.5281
8.5122
8.4738
8.4134
8.3315
8.2286
8.1055
7.9627
7.801
7.621
7.4238
7.2099
6.9804
6.7361
6.478
6.2071
5.9243
5.6309
5.3279
5.0164
4.6975
4.3725
4.0424
3.7086
3.3722
3.0344
2.6965
2.3595
2.0247
1.6932
1.366
1.0443
0.72887
0.42079
0.12094
-0.16987
-0.45087
-0.72136
-0.98068
-1.2282
-1.4634
-1.6859
-1.8952
-2.091
-2.2729
-2.4408
-2.5945
-2.7339
-2.8589
-2.9697
-3.0661
-3.1485
-3.2169
-3.2717
-3.3131
-3.3415
-3.3573
-3.3609
-3.3529
-3.3337
-3.304
-3.2645
-3.2156
-3.1583
-3.0932
-3.021
-2.9426
-2.8587
-2.7701
-2.6778
-2.5825
-2.485
-2.3862
-2.287
-2.1881
-2.0904
-1.9946
-1.9016
-1.8119
-1.7264
-1.6458
-1.5707
-1.5017
-1.4394
-1.3843
-1.337
-1.2979
-1.2673
-1.2457
-1.2334
-1.2305
-1.2373
-1.2539
-1.2804
-1.3167
-1.3628
-1.4186
-1.4839
-1.5585
-1.642
-1.734
-1.8341
-1.9418
-2.0565
-2.1775
-2.3043
-2.436
-2.5719
-2.7111
-2.8528
-2.9961
-3.1399
-3.2834
-3.4254
-3.5648
-3.7007
-3.8318
-3.9571
-4.0755
-4.1857
-4.2867
-4.3774
-4.4566
-4.5234
-4.5765
-4.6151
-4.6382
-4.6447
-4.6339
-4.6049
-4.5568
-4.4891
-4.401
-4.292
-4.1617
-4.0096
-3.8354
-3.639
-3.4203
-3.1791
-2.9156
-2.63
-2.3226
-1.9938
-1.6441
-1.2741
-0.88453
-0.47623
-0.050167
0.39265
0.85106
1.3238
1.8096
2.307
2.8145
3.3306
3.8535
4.3816
4.9132
5.4465
5.9796
6.5109
7.0383
7.5601
8.0745
8.5796
9.0738
9.5551
10.022
10.473
10.905
11.319
11.711
12.081
12.427
12.747
13.041
13.306
13.543
13.749
13.923
14.065
14.174
14.248
14.287
14.29
14.256
14.186
14.078
13.932
13.748
13.526
13.265
12.967
12.63
12.255
11.843
11.394
10.909
10.388
9.833
9.2439
8.6223
7.9692
7.286
6.5742
5.8351
5.0706
4.2822
3.4718
2.6413
1.7926
0.92772
0.04887
-0.84185
-1.7421
-2.6497
-3.5623
-4.4774
-5.3928
-6.3057
-7.214
-8.1148
-9.0059
-9.8845
-10.748
-11.594
-12.421
-13.224
-14.003
-14.755
-15.476
-16.166
-16.821
-17.439
-18.019
-18.558
-19.054
-19.506
-19.911
-20.269
-20.578
-20.835
-21.042
-21.195
-21.295
-21.34
-21.33
-21.264
-21.143
-20.966
-20.733
-20.445
-20.102
-19.704
-19.252
-18.747
-18.191
-17.585
-16.93
-16.227
-15.48
-14.688
-13.856
-12.985
-12.077
-11.135
-10.161
-9.1591
-8.1313
-7.0808
-6.0105
-4.9235
-3.8231
-2.7123
-1.5946
-0.47301
0.64906
1.7684
2.8816
3.9857
5.0772
6.1531
7.2104
8.2458
9.2565
10.24
11.193
12.113
12.997
13.844
14.65
15.414
16.134
16.809
17.435
18.013
18.541
19.017
19.441
19.812
20.129
20.393
20.602
20.757
20.858
20.905
20.899
20.839
20.727
20.564
20.351
20.088
19.777
19.419
19.015
18.568
18.078
17.548
16.979
16.374
15.733
15.059
14.354
13.621
12.861
12.077
11.27
10.444
9.6001
8.7411
7.8693
6.9869
6.0965
5.2002
4.3005
3.3995
2.4995
1.6029
0.7117
-0.17184
-1.0457
-1.9077
-2.756
-3.5885
-4.4034
-5.1989
-5.9732
-6.7247
-7.4518
-8.1528
-8.8265
-9.4715
-10.086
-10.67
-11.222
-11.74
-12.224
-12.673
-13.086
-13.463
-13.803
-14.106
-14.371
-14.599
-14.788
-14.939
-15.051
-15.126
-15.163
-15.162
-15.124
-15.048
-14.937
-14.789
-14.606
-14.389
-14.138
-13.853
-13.537
-13.19
-12.813
-12.406
-11.972
-11.511
-11.024
-10.513
-9.9792
-9.4234
-8.8474
-8.2525
-7.6402
-7.012
-6.3694
-5.7141
-5.0476
-4.3717
-3.6878
-2.9978
-2.3034
-1.6061
-0.90787
-0.21035
0.48471
1.1756
1.8604
2.5375
3.2051
3.8615
4.5049
5.1336
5.7459
6.3403
6.9149
7.4684
7.999
8.5055
8.9862
9.4399
9.8654
10.261
10.627
10.96
11.262
11.529
11.763
11.963
12.127
12.255
12.348
12.405
12.427
12.412
12.361
12.276
12.155
11.999
11.809
11.586
11.33
11.042
10.723
10.374
9.9962
9.59
9.1569
8.6982
8.2151
7.7089
7.181
6.6327
6.0657
5.4813
4.8811
4.2668
3.6399
3.0022
2.3553
1.7009
1.0408
0.37675
-0.28941
-0.95594
-1.621
-2.2827
-2.9393
-3.5889
-4.2298
-4.8601
-5.478
-6.0819
-6.67
-7.2406
-7.7921
-8.3228
-8.8312
-9.316
-9.7756
-10.209
-10.614
-10.991
-11.338
-11.653
-11.937
-12.189
-12.407
-12.591
-12.741
-12.856
-12.937
-12.982
-12.992
-12.967
-12.907
-12.813
-12.684
-12.522
-12.327
-12.1
-11.841
-11.552
-11.234
-10.887
-10.512
-10.112
-9.6871
-9.2389
-8.7689
-8.2786
-7.7694
-7.243
-6.7009
-6.1448
-5.5763
-4.997
-4.4085
-3.8125
-3.2107
-2.6045
-1.9956
-1.3855
-0.77574
-0.16777
0.43694
1.037
1.6311
2.2179
2.7961
3.3645
3.922
4.4675
4.9999
5.5183
6.0216
6.5089
6.9794
7.4322
7.8666
8.2817
8.6768
9.0512
9.4043
9.7353
10.044
10.329
10.59
10.827
11.039
11.226
11.386
11.521
11.629
11.71
11.764
11.791
11.79
11.762
11.706
11.622
11.511
11.372
11.206
11.013
10.793
10.546
10.274
9.9759
9.6529
9.3055
8.9343
8.54
8.1234
7.6853
7.2266
6.7482
6.2511
5.7364
5.205
4.658
4.0967
3.5222
2.9358
2.3386
1.7319
1.1172
0.49563
-0.13137
-0.76242
-1.3961
-2.031
-2.6657
-3.2987
-3.9286
-4.5538
-5.1727
-5.7839
-6.3858
-6.9768
-7.5554
-8.1199
-8.6688
-9.2005
-9.7133
-10.206
-10.676
-11.123
-11.545
-11.94
-12.307
-12.644
-12.95
-13.224
-13.464
-13.67
-13.839
-13.97
-14.064
-14.118
-14.132
-14.105
-14.036
-13.925
-13.772
-13.576
-13.336
-13.053
-12.727
-12.357
-11.945
-11.491
-10.995
-10.458
-9.8815
-9.2661
-8.6131
-7.9241
-7.2006
-6.4444
-5.6575
-4.8419
-3.9997
-3.1334
-2.2455
-1.3385
-0.41516
0.52163
1.469
2.4239
3.3832
4.3438
5.3024
6.2559
7.2009
8.1341
9.0523
9.9523
10.831
11.685
12.511
13.307
14.069
14.795
15.483
16.129
16.732
17.29
17.8
18.261
18.672
19.03
19.336
19.587
19.784
19.925
20.01
20.039
20.012
19.93
19.792
19.599
19.351
19.051
18.698
18.295
17.841
17.34
16.792
16.199
15.563
14.886
14.17
13.417
12.63
11.811
10.962
10.085
9.1832
8.2593
7.3156
6.3549
5.3797
4.3928
3.3968
2.3945
1.3885
0.38154
-0.62378
-1.6248
-2.6189
-3.6036
-4.5763
-5.5346
-6.4761
-7.3985
-8.2995
-9.177
-10.029
-10.853
-11.647
-12.41
-13.14
-13.835
-14.493
-15.113
-15.694
-16.235
-16.734
-17.19
-17.603
-17.972
-18.296
-18.574
-18.808
-18.995
-19.136
-19.231
-19.28
-19.284
-19.242
-19.155
-19.024
-18.85
-18.633
-18.373
-18.073
-17.733
-17.355
-16.939
-16.487
-16
-15.481
-14.93
-14.35
-13.742
-13.108
-12.45
-11.77
-11.07
-10.351
-9.6171
-8.8689
-8.1091
-7.3396
-6.5627
-5.7804
-4.995
-4.2084
-3.4229
-2.6405
-1.8632
-1.093
-0.33181
0.41844
1.1559
1.879
2.5857
3.2747
3.9442
4.5929
5.2194
5.8223
6.4005
6.9529
7.4784
7.9762
8.4454
8.8852
9.295
9.6744
10.023
10.34
10.625
10.879
11.101
11.291
11.45
11.577
11.673
11.738
11.773
11.778
11.754
11.702
11.622
11.515
11.383
11.226
11.045
10.842
10.618
10.374
10.111
9.831
9.5352
9.2251
8.9021
8.5676
8.2232
7.8703
7.5104
7.145
6.7757
6.4038
6.0308
5.6582
5.2873
4.9194
4.5559
4.1979
3.8468
3.5035
3.1693
2.845
2.5316
2.23
1.9409
1.6652
1.4032
1.1558
0.9232
0.70592
0.50426
0.31843
0.14855
-0.0052853
-0.14307
-0.26494
-0.37102
-0.46156
-0.53686
-0.59728
-0.64329
-0.67538
-0.69411
-0.7001
-0.69404
-0.67667
-0.64871
-0.61101
-0.56444
-0.50982
-0.44815
-0.38033
-0.30735
-0.23021
-0.1499
-0.06748
0.016066
0.099634
0.18221
0.26275
0.34021
0.41359
0.48188
0.54412
0.59938
0.64675
0.68538
0.71451
0.73339
0.74134
0.73779
0.72221
0.69418
0.65333
0.59942
0.53222
0.45171
0.35788
0.25077
0.13066
-0.0022068
-0.14747
-0.30468
-0.47322
-0.65253
-0.84188
-1.0404
-1.2474
-1.4618
-1.6827
-1.9091
-2.1398
-2.3738
-2.6099
-2.8469
-3.0837
-3.319
-3.5516
-3.7804
-4.0041
-4.2215
-4.4315
-4.633
-4.825
-5.0062
-5.1758
-5.3329
-5.4765
-5.6057
-5.72
-5.8185
-5.9007
-5.966
-6.014
-6.0443
-6.0567
-6.051
-6.027
-5.9848
-5.9245
-5.8461
-5.7499
-5.6364
-5.5056
-5.3583
-5.1948
-5.0157
-4.8217
-4.6134
-4.3915
-4.1568
-3.9101
-3.6523
-3.3843
-3.107
-2.8213
-2.5284
-2.2292
-1.9249
-1.6165
-1.3053
-0.99225
-0.67872
-0.36583
-0.054831
0.25303
0.55654
0.85446
1.1456
1.4287
1.7027
1.9663
2.2185
2.4581
2.6842
2.8957
3.0918
3.2714
3.4339
3.5785
3.7044
3.8112
3.8982
3.965
4.0113
4.0368
4.0413
4.0247
3.9871
3.9284
3.8488
3.7486
3.628
3.4877
3.3279
3.1494
2.9528
2.7389
2.5085
2.2624
2.0017
1.7275
1.4408
1.1429
0.83491
0.51819
0.19405
-0.13614
-0.47099
-0.80902
-1.1488
-1.4889
-1.8278
-2.1641
-2.4962
-2.8226
-3.142
-3.4529
-3.7539
-4.0435
-4.3205
-4.5836
-4.8315
-5.0629
-5.2768
-5.4719
-5.6473
-5.8021
-5.9351
-6.0458
-6.1332
-6.1968
-6.2359
-6.25
-6.2387
-6.2016
-6.1385
-6.0491
-5.9335
-5.7916
-5.6235
-5.4293
-5.2093
-4.9639
-4.6935
-4.3985
-4.0796
-3.7375
-3.3729
-2.9865
-2.5794
-2.1524
-1.7066
-1.2432
-0.76319
-0.26796
0.24133
0.76323
1.2965
1.8396
2.3911
2.9495
3.5134
4.0811
4.6511
5.2218
5.7916
6.3589
6.9221
7.4795
8.0295
8.5704
9.1008
9.6189
10.123
10.612
11.085
11.539
11.973
12.387
12.778
13.145
13.488
13.805
14.095
14.357
14.589
14.792
14.965
15.106
15.214
15.29
15.333
15.343
15.318
15.259
15.166
15.038
14.876
14.679
14.448
14.183
13.885
13.553
13.189
12.792
12.364
11.906
11.417
10.9
10.355
9.7831
9.1855
8.5635
7.9183
7.2513
6.5639
5.8574
5.1335
4.3936
3.6393
2.8721
2.0938
1.3059
0.51007
-0.29196
-1.0985
-1.908
-2.7187
-3.5289
-4.337
-5.1413
-5.9403
-6.7322
-7.5155
-8.2886
-9.05
-9.798
-10.531
-11.248
-11.947
-12.627
-13.287
-13.925
-14.539
-15.129
-15.694
-16.232
-16.743
-17.225
-17.677
-18.098
-18.489
-18.847
-19.172
-19.464
-19.722
-19.946
-20.135
-20.288
-20.407
-20.49
-20.537
-20.548
-20.524
-20.465
-20.37
-20.24
-20.076
-19.877
-19.645
-19.379
-19.081
-18.75
-18.388
-17.996
-17.574
-17.123
-16.644
-16.139
-15.607
-15.051
-14.471
-13.868
-13.244
-12.601
-11.938
-11.258
-10.562
-9.8517
-9.1277
-8.3917
-7.6451
-6.8893
-6.1256
-5.3554
-4.58
-3.8009
-3.0193
-2.2365
-1.4538
-0.67253
0.10616
0.88103
1.6509
2.4147
3.1714
3.9198
4.659
5.388
6.1059
6.8118
7.5048
8.1841
8.8489
9.4985
10.132
10.749
11.349
11.93
12.493
13.036
13.56
14.063
14.546
15.007
15.446
15.862
16.256
16.627
16.974
17.297
17.595
17.869
18.118
18.342
18.54
18.712
18.859
18.98
19.074
19.143
19.185
19.201
19.192
19.156
19.095
19.008
18.896
18.76
18.599
18.414
18.205
17.973
17.719
17.442
17.143
16.823
16.483
16.122
15.742
15.343
14.925
14.49
14.038
13.57
13.086
12.587
12.073
11.546
11.006
10.454
9.8904
9.3162
8.7322
8.1389
7.5373
6.9281
6.3121
5.6899
5.0624
4.4303
3.7945
3.1555
2.5142
1.8714
1.2276
0.58378
-0.059502
-0.70148
-1.3415
-1.9788
-2.6128
-3.2427
-3.868
-4.488
-5.1021
-5.7095
-6.3098
-6.9023
-7.4864
-8.0616
-8.6273
-9.1829
-9.7279
-10.262
-10.784
-11.294
-11.791
-12.275
-12.745
-13.201
-13.642
-14.067
-14.477
-14.871
-15.247
-15.606
-15.948
-16.271
-16.575
-16.86
-17.126
-17.371
-17.596
-17.8
-17.983
-18.144
-18.283
-18.4
-18.495
-18.566
-18.615
-18.64
-18.642
-18.621
-18.575
-18.506
-18.413
-18.296
-18.155
-17.989
-17.8
-17.587
-17.35
-17.089
-16.804
-16.496
-16.165
-15.81
-15.432
-15.032
-14.61
-14.165
-13.699
-13.211
-12.703
-12.173
-11.624
-11.056
-10.468
-9.8626
-9.2392
-8.5988
-7.9422
-7.2701
-6.5835
-5.8832
-5.1701
-4.4452
-3.7096
-2.9643
-2.2105
-1.4493
-0.68199
0.090216
0.86599
1.644
2.4229
3.2013
3.9777
4.7507
5.5188
6.2806
7.0346
7.7793
8.5132
9.2349
9.9429
10.636
11.312
11.971
12.61
13.229
13.827
14.401
14.951
15.476
15.975
16.447
16.89
17.305
17.69
18.044
18.368
18.66
18.919
19.146
19.34
19.501
19.628
19.722
19.781
19.806
19.797
19.754
19.676
19.564
19.417
19.237
19.022
18.773
18.491
18.175
17.826
17.444
17.03
16.584
16.106
15.598
15.059
14.491
13.894
13.27
12.618
11.941
11.239
10.513
9.7645
8.9948
8.2051
7.3969
6.5716
5.7307
4.8758
4.0085
3.1305
2.2435
1.3494
0.44982
-0.45328
-1.3581
-2.2626
-3.165
-4.0633
-4.9555
-5.8398
-6.7141
-7.5766
-8.4252
-9.258
-10.073
-10.869
-11.643
-12.394
-13.12
-13.819
-14.489
-15.129
-15.737
-16.312
-16.852
-17.356
-17.821
-18.248
-18.634
-18.979
-19.282
-19.541
-19.756
-19.926
-20.049
-20.127
-20.157
-20.14
-20.075
-19.963
-19.802
-19.592
-19.335
-19.03
-18.677
-18.277
-17.829
-17.336
-16.797
-16.213
-15.585
-14.914
-14.201
-13.448
-12.656
-11.825
-10.959
-10.058
-9.1237
-8.1587
-7.1648
-6.144
-5.0986
-4.0308
-2.9429
-1.8376
-0.71745
0.415
1.5569
2.7057
3.8583
5.012
6.1638
7.311
8.4504
9.5792
10.695
11.793
12.873
13.931
14.963
15.968
16.943
17.885
18.791
19.659
20.487
21.271
22.011
22.704
23.347
23.939
24.478
24.962
25.389
25.759
26.069
26.318
26.506
26.632
26.694
26.692
26.626
26.496
26.301
26.041
25.717
25.329
24.878
24.364
23.788
23.152
22.457
21.704
20.894
20.031
19.114
18.147
17.132
16.071
14.966
13.82
12.635
11.414
10.161
8.8768
7.566
6.2309
4.8749
3.501
2.1125
0.71266
-0.69529
-2.108
-3.5222
-4.9344
-6.3415
-7.74
-9.1266
-10.498
-11.851
-13.183
-14.49
-15.769
-17.018
-18.233
-19.411
-20.55
-21.647
-22.7
-23.706
-24.662
-25.567
-26.419
-27.214
-27.952
-28.631
-29.249
-29.804
-30.296
-30.722
-31.082
-31.376
-31.601
-31.758
-31.847
-31.866
-31.816
-31.697
-31.509
-31.253
-30.928
-30.537
-30.079
-29.556
-28.968
-28.318
-27.606
-26.835
-26.006
-25.121
-24.182
-23.192
-22.152
-21.066
-19.935
-18.763
-17.552
-16.305
-15.026
-13.717
-12.381
-11.023
-9.6441
-8.2489
-6.8405
-5.4224
-3.9981
-2.5711
-1.1447
0.27744
1.692
3.0955
4.4846
5.8561
7.2068
8.5334
9.833
11.103
12.339
13.54
14.703
15.825
16.904
17.937
18.923
19.859
20.744
21.577
22.355
23.078
23.745
24.354
24.906
25.4
25.835
26.212
26.53
26.791
26.994
27.141
27.232
27.267
27.249
27.178
27.056
26.883
26.662
26.394
26.08
25.722
25.322
24.881
24.401
23.884
23.332
22.746
22.128
21.481
20.805
20.102
19.375
18.625
17.853
17.063
16.255
15.431
14.593
13.742
12.881
12.012
11.135
10.254
9.3685
8.4815
7.5945
6.7091
5.827
4.9498
4.0791
3.2165
2.3635
1.5214
0.69189
-0.12377
-0.92427
-1.7083
-2.4746
-3.2222
-3.9497
-4.6563
-5.3408
-6.0024
-6.6402
-7.2533
-7.841
-8.4026
-8.9374
-9.4449
-9.9244
-10.376
-10.798
-11.191
-11.554
-11.888
-12.192
-12.465
-12.708
-12.92
-13.102
-13.254
-13.375
-13.466
-13.526
-13.557
-13.558
-13.53
-13.473
-13.387
-13.273
-13.132
-12.965
-12.771
-12.552
-12.308
-12.041
-11.75
-11.438
-11.105
-10.752
-10.381
-9.9918
-9.5865
-9.166
-8.7318
-8.2852
-7.8276
-7.3605
-6.8853
-6.4036
-5.9169
-5.4268
-4.9351
-4.4431
-3.9527
-3.4654
-2.983
-2.5071
-2.0393
-1.5812
-1.1344
-0.70056
-0.2811
0.12249
0.50881
0.87645
1.2242
1.5507
1.855
2.1359
2.3924
2.6236
2.8287
3.0071
3.158
3.281
3.3757
3.4419
3.4793
3.4879
3.4677
3.419
3.3419
3.2369
3.1044
2.945
2.7594
2.5484
2.313
2.054
1.7727
1.4701
1.1476
0.80648
0.4482
0.074245
-0.31383
-0.71446
-1.1259
-1.5467
-1.9749
-2.4088
-2.8468
-3.287
-3.7277
-4.1671
-4.6035
-5.035
-5.4601
-5.8769
-6.2838
-6.6792
-7.0615
-7.4291
-7.7805
-8.1143
-8.4291
-8.7236
-8.9965
-9.2466
-9.4727
-9.6738
-9.8489
-9.9971
-10.117
-10.209
-10.272
-10.304
-10.306
-10.278
-10.218
-10.126
-10.003
-9.8472
-9.66
-9.4409
-9.1903
-8.9083
-8.5954
-8.2519
-7.8785
-7.4758
-7.0445
-6.5855
-6.0996
-5.5879
-5.0513
-4.4911
-3.9084
-3.3046
-2.6808
-2.0384
-1.3791
-0.70409
-0.015069
0.68647
1.3989
2.1205
2.8498
3.5849
4.3242
5.066
5.8085
6.5499
7.2886
8.0227
8.7507
9.4707
10.181
10.88
11.567
12.239
12.895
13.533
14.153
14.752
15.329
15.884
16.414
16.919
17.398
17.85
18.273
18.666
19.03
19.363
19.665
19.935
20.172
20.376
20.547
20.684
20.787
20.856
20.891
20.891
20.858
20.79
20.687
20.551
20.381
20.178
19.942
19.673
19.372
19.04
18.677
18.283
17.86
17.408
16.927
16.419
15.885
15.324
14.739
14.13
13.497
12.842
12.165
11.468
10.752
10.017
9.2646
8.4958
7.7114
6.9127
6.1008
5.2765
4.4412
3.5959
2.7418
1.8799
1.0115
0.13777
-0.74016
-1.6211
-2.5038
-3.3872
-4.2699
-5.1509
-6.0289
-6.9029
-7.7715
-8.6337
-9.4883
-10.334
-11.17
-11.996
-12.809
-13.609
-14.394
-15.165
-15.919
-16.656
-17.374
-18.073
-18.751
-19.407
-20.041
-20.651
-21.236
-21.795
-22.327
-22.831
-23.307
-23.753
-24.168
-24.552
-24.903
-25.22
-25.503
-25.752
-25.964
-26.14
-26.278
-26.379
-26.44
-26.463
-26.446
-26.389
-26.292
-26.153
-25.974
-25.754
-25.492
-25.188
-24.844
-24.458
-24.031
-23.563
-23.055
-22.507
-21.92
-21.294
-20.63
-19.929
-19.192
-18.42
-17.614
-16.775
-15.905
-15.004
-14.075
-13.119
-12.137
-11.131
-10.103
-9.0549
-7.9883
-6.9051
-5.8073
-4.697
-3.5762
-2.447
-1.3115
-0.17192
0.96959
2.1108
3.2495
4.3835
5.5105
6.6284
7.7348
8.8275
9.9045
10.964
12.003
13.019
14.012
14.978
15.917
16.825
17.701
18.544
19.352
20.122
20.855
21.547
22.199
22.808
23.374
23.896
24.372
24.803
25.186
25.523
25.811
26.052
26.245
26.389
26.485
26.534
26.534
26.488
26.395
26.257
26.073
25.845
25.574
25.261
24.907
24.514
24.083
23.615
23.112
22.576
22.007
21.409
20.782
20.129
19.45
18.749
18.027
17.286
16.528
15.754
14.967
14.169
13.361
12.546
11.725
10.9
10.073
9.2454
8.4196
7.597
6.7792
5.9678
5.1643
4.3702
3.5868
2.8155
2.0576
1.3142
0.58651
-0.12452
-0.81791
-1.4927
-2.1482
-2.7836
-3.3982
-3.9915
-4.5628
-5.1119
-5.6383
-6.1418
-6.6221
-7.0792
-7.5129
-7.9234
-8.3106
-8.6748
-9.0163
-9.3352
-9.6319
-9.9067
-10.16
-10.393
-10.605
-10.798
-10.972
-11.127
-11.264
-11.385
